filename,flag,start,duration,word,tokenized,count_tokens,sp_id_and_ch_id,filename_path
LSP-176666-0056_1,1,14.03,0.55,BILLY,"['▁b', 'ill', 'y']",3,-176666-0056,"./train-other-500/3843/176666/3843-176666-0056.flac
"
LSP-13164-0008_1,1,8.45,0.66,BALLARD,"['▁b', 'all', 'ard']",3,-13164-0008,"./train-other-500/3990/13164/3990-13164-0008.flac
"
LSP-128136-0028_1,1,4.21,0.81,VENTIS,"['▁v', 'ent', 'is']",3,-128136-0028,"./train-clean-360/1112/128136/1112-128136-0028.flac
"
LSP-12715-0014_1,1,2.08,0.54,PANS,"['▁p', 'an', 's']",3,-12715-0014,"./train-clean-360/3521/12715/3521-12715-0014.flac
"
LSP-120318-0029_1,1,3.4,0.66,RIDES,"['▁r', 'id', 'es']",3,-120318-0029,"./train-clean-360/7939/120318/7939-120318-0029.flac
"
LSP-274558-0019_1,1,10.22,0.5,SOARED,"['▁so', 'a', 'red']",3,-274558-0019,"./train-clean-360/8080/274558/8080-274558-0019.flac
"
LSP-141791-0002_1,1,4.96,0.54,EXILES,"['▁ex', 'il', 'es']",3,-141791-0002,"./train-clean-360/1536/141791/1536-141791-0002.flac
"
LSP-18533-0029_1,1,2.06,0.56,ACID,"['▁a', 'c', 'id']",3,-18533-0029,"./train-clean-360/4495/18533/4495-18533-0029.flac
"
LSP-132644-0025_1,1,1.57,0.66,HIMSELF,"['▁him', 'se', 'lf']",3,-132644-0025,"./train-clean-360/434/132644/434-132644-0025.flac
"
LSP-139387-0007_1,1,7.83,0.52,ITALY,"['▁it', 'a', 'ly']",3,-139387-0007,"./train-clean-360/1445/139387/1445-139387-0007.flac
"
LSP-76151-0052_1,1,6.74,0.59,METAL,"['▁m', 'et', 'al']",3,-76151-0052,"./train-other-500/6784/76151/6784-76151-0052.flac
"
LSP-151817-0017_1,1,15.61,0.55,SIGHTED,"['▁s', 'ight', 'ed']",3,-151817-0017,"./train-clean-360/1851/151817/1851-151817-0017.flac
"
LSP-130296-0000_1,1,4.81,0.6,THORD,"['▁th', 'or', 'd']",3,-130296-0000,"./train-clean-360/606/130296/606-130296-0000.flac
"
LSP-56174-0020_1,1,14.85,0.52,NORA,"['▁n', 'or', 'a']",3,-56174-0020,"./train-clean-360/6082/56174/6082-56174-0020.flac
"
LSP-39501-0092_1,1,3.76,0.51,HARDER,"['▁h', 'ard', 'er']",3,-39501-0092,"./train-clean-360/3092/39501/3092-39501-0092.flac
"
LSP-39478-0026_1,1,1.56,0.5,CORK,"['▁c', 'or', 'k']",3,-39478-0026,"./train-clean-360/5519/39478/5519-39478-0026.flac
"
LSP-141174-0002_1,1,4.18,0.52,CORAL,"['▁c', 'or', 'al']",3,-141174-0002,"./train-clean-360/1222/141174/1222-141174-0002.flac
"
LSP-86683-0005_1,1,10.47,0.6,HEROES,"['▁her', 'o', 'es']",3,-86683-0005,"./train-clean-360/6553/86683/6553-86683-0005.flac
"
LSP-92139-0026_1,1,1.88,0.94,JOAN,"['▁j', 'o', 'an']",3,-92139-0026,"./train-other-500/7338/92139/7338-92139-0026.flac
"
LSP-102519-0051_1,1,2.78,0.62,INLAND,"['▁in', 'l', 'and']",3,-102519-0051,"./train-clean-100/7859/102519/7859-102519-0051.flac
"
LSP-130493-0007_1,1,3.59,0.53,BALM,"['▁b', 'al', 'm']",3,-130493-0007,"./train-clean-360/1390/130493/1390-130493-0007.flac
"
LSP-152137-0013_1,1,5.52,0.64,CATCH,"['▁c', 'at', 'ch']",3,-152137-0013,"./train-clean-100/2416/152137/2416-152137-0013.flac
"
LSP-127595-0021_1,1,6.23,0.55,SORELY,"['▁so', 're', 'ly']",3,-127595-0021,"./train-clean-360/637/127595/637-127595-0021.flac
"
LSP-162690-0024_1,1,14.72,0.62,EXALT,"['▁ex', 'al', 't']",3,-162690-0024,"./train-other-500/644/162690/644-162690-0024.flac
"
LSP-26962-0009_1,1,5.76,0.7,BOWER,"['▁b', 'ow', 'er']",3,-26962-0009,"./train-other-500/1989/26962/1989-26962-0009.flac
"
LSP-134153-0040_1,1,13.45,0.53,GUN,"['▁g', 'u', 'n']",3,-134153-0040,"./train-other-500/3819/134153/3819-134153-0040.flac
"
LSP-81688-0018_1,1,1.53,0.58,HENS,"['▁he', 'n', 's']",3,-81688-0018,"./train-other-500/6709/81688/6709-81688-0018.flac
"
LSP-174988-0051_1,1,11.13,0.58,CREDIT,"['▁c', 'red', 'it']",3,-174988-0051,"./train-other-500/3926/174988/3926-174988-0051.flac
"
LSP-153964-0017_1,1,7.31,0.51,KEEN,"['▁k', 'e', 'en']",3,-153964-0017,"./train-clean-360/2628/153964/2628-153964-0017.flac
"
LSP-135264-0014_1,1,11.85,0.61,RAW,"['▁r', 'a', 'w']",3,-135264-0014,"./train-clean-360/1100/135264/1100-135264-0014.flac
"
LSP-117382-0009_1,1,2.82,0.64,SUMAC,"['▁su', 'm', 'ac']",3,-117382-0009,"./train-clean-360/8195/117382/8195-117382-0009.flac
"
LSP-17508-0033_1,1,5.59,0.53,LIRA,"['▁l', 'ir', 'a']",3,-17508-0033,"./train-other-500/4693/17508/4693-17508-0033.flac
"
LSP-40556-0072_1,1,13.27,0.91,FRINGED,"['▁fr', 'ing', 'ed']",3,-40556-0072,"./train-clean-360/6157/40556/6157-40556-0072.flac
"
LSP-142932-0009_1,1,3.09,0.51,TRIM,"['▁t', 'r', 'im']",3,-142932-0009,"./train-other-500/1767/142932/1767-142932-0009.flac
"
LSP-9916-0003_1,1,8.78,0.51,GAMIN,"['▁g', 'am', 'in']",3,-9916-0003,"./train-other-500/4327/9916/4327-9916-0003.flac
"
LSP-89874-0079_1,1,2.75,0.64,REARS,"['▁re', 'ar', 's']",3,-89874-0079,"./train-other-500/2724/89874/2724-89874-0079.flac
"
LSP-167590-0002_1,1,6.03,0.53,DURING,"['▁d', 'ur', 'ing']",3,-167590-0002,"./train-other-500/3132/167590/3132-167590-0002.flac
"
LSP-136220-0089_1,1,12.94,0.59,SAFEST,"['▁sa', 'f', 'est']",3,-136220-0089,"./train-other-500/1187/136220/1187-136220-0089.flac
"
LSP-131206-0020_1,1,3.89,0.51,MOLE,"['▁m', 'o', 'le']",3,-131206-0020,"./train-other-500/218/131206/218-131206-0020.flac
"
LSP-132097-0120_1,1,6.17,0.66,VASE,"['▁v', 'as', 'e']",3,-132097-0120,"./train-other-500/2552/132097/2552-132097-0120.flac
"
LSP-254948-0056_1,1,4.06,0.56,OXEN,"['▁o', 'x', 'en']",3,-254948-0056,"./train-clean-360/7926/254948/7926-254948-0056.flac
"
LSP-7371-0005_1,1,0.41,0.56,WINES,"['▁w', 'in', 'es']",3,-7371-0005,"./train-clean-360/2201/7371/2201-7371-0005.flac
"
LSP-130184-0004_1,1,1.07,0.57,HARDER,"['▁h', 'ard', 'er']",3,-130184-0004,"./train-clean-360/1547/130184/1547-130184-0004.flac
"
LSP-128275-0012_1,1,3.96,0.57,LAMENT,"['▁l', 'am', 'ent']",3,-128275-0012,"./train-other-500/1474/128275/1474-128275-0012.flac
"
LSP-298026-0023_1,1,8.33,0.68,FUSE,"['▁f', 'u', 'se']",3,-298026-0023,"./train-clean-100/3374/298026/3374-298026-0023.flac
"
LSP-282934-0007_1,1,3.45,0.55,FORMAL,"['▁for', 'm', 'al']",3,-282934-0007,"./train-clean-360/8464/282934/8464-282934-0007.flac
"
LSP-15448-0077_1,1,3.3,0.63,NOTICED,"['▁not', 'ic', 'ed']",3,-15448-0077,"./train-other-500/4305/15448/4305-15448-0077.flac
"
LSP-142810-0159_1,1,6.28,0.55,LARDED,"['▁l', 'ard', 'ed']",3,-142810-0159,"./train-other-500/3100/142810/3100-142810-0159.flac
"
LSP-128131-0008_1,1,8.22,0.55,HEROES,"['▁her', 'o', 'es']",3,-128131-0008,"./train-other-500/1579/128131/1579-128131-0008.flac
"
LSP-162690-0039_1,1,7.34,0.51,HIRING,"['▁h', 'ir', 'ing']",3,-162690-0039,"./train-other-500/644/162690/644-162690-0039.flac
"
LSP-173589-0026_1,1,9.43,0.66,HERONS,"['▁her', 'on', 's']",3,-173589-0026,"./train-other-500/3747/173589/3747-173589-0026.flac
"
LSP-146845-0021_1,1,6.76,0.63,MATS,"['▁m', 'at', 's']",3,-146845-0021,"./train-other-500/1685/146845/1685-146845-0021.flac
"
LSP-20023-0000_1,1,0.77,0.62,SIGHTED,"['▁s', 'ight', 'ed']",3,-20023-0000,"./train-clean-360/4427/20023/4427-20023-0000.flac
"
LSP-281345-0028_1,1,7.6,0.57,PALM,"['▁p', 'al', 'm']",3,-281345-0028,"./train-other-500/7255/281345/7255-281345-0028.flac
"
LSP-20022-0019_1,1,8.06,0.55,POURED,"['▁p', 'ou', 'red']",3,-20022-0019,"./train-other-500/3465/20022/3465-20022-0019.flac
"
LSP-32124-0035_1,1,3.68,0.5,LANDA,"['▁l', 'and', 'a']",3,-32124-0035,"./train-other-500/5641/32124/5641-32124-0035.flac
"
LSP-48525-0032_1,1,5.83,0.51,EVERARD,"['▁e', 'ver', 'ard']",3,-48525-0032,"./train-clean-360/4438/48525/4438-48525-0032.flac
"
LSP-187024-0034_1,1,5.18,0.52,CHRIS,"['▁ch', 'r', 'is']",3,-187024-0034,"./train-clean-360/4243/187024/4243-187024-0034.flac
"
LSP-134958-0092_1,1,8.99,0.54,CARDING,"['▁c', 'ard', 'ing']",3,-134958-0092,"./train-other-500/1168/134958/1168-134958-0092.flac
"
LSP-66464-0008_1,1,4.52,0.57,FOLD,"['▁f', 'o', 'ld']",3,-66464-0008,"./train-clean-360/6518/66464/6518-66464-0008.flac
"
LSP-133695-0042_1,1,16.31,0.53,HAPPEN,"['▁ha', 'pp', 'en']",3,-133695-0042,"./train-clean-100/1098/133695/1098-133695-0042.flac
"
LSP-276735-0010_1,1,15.08,0.59,FORTS,"['▁for', 't', 's']",3,-276735-0010,"./train-clean-360/8786/276735/8786-276735-0010.flac
"
LSP-135885-0000_1,1,11.38,0.74,MYSELF,"['▁my', 'se', 'lf']",3,-135885-0000,"./train-other-500/1347/135885/1347-135885-0000.flac
"
LSP-276146-0027_1,1,2.06,0.53,ROUSE,"['▁r', 'ou', 'se']",3,-276146-0027,"./train-other-500/7307/276146/7307-276146-0027.flac
"
LSP-145145-0007_1,1,6.86,0.5,HINGED,"['▁h', 'ing', 'ed']",3,-145145-0007,"./train-clean-360/3307/145145/3307-145145-0007.flac
"
LSP-187007-0033_1,1,4.19,0.55,SEAMEN,"['▁se', 'am', 'en']",3,-187007-0033,"./train-other-500/3411/187007/3411-187007-0033.flac
"
LSP-6522-0005_1,1,0.33,0.58,GALE,"['▁g', 'a', 'le']",3,-6522-0005,"./train-other-500/3417/6522/3417-6522-0005.flac
"
LSP-1-0047_1,1,10.09,0.61,MACES,"['▁m', 'ac', 'es']",3,-1-0047,"./train-other-500/110/1/110-1-0047.flac
"
LSP-41995-0046_1,1,9.02,0.51,LEAD,"['▁l', 'e', 'ad']",3,-41995-0046,"./train-other-500/6135/41995/6135-41995-0046.flac
"
LSP-126831-0008_1,1,14.83,0.59,LIKING,"['▁li', 'k', 'ing']",3,-126831-0008,"./train-clean-100/198/126831/198-126831-0008.flac
"
LSP-3059-0031_1,1,1.13,0.65,STEER,"['▁st', 'e', 'er']",3,-3059-0031,"./train-other-500/4059/3059/4059-3059-0031.flac
"
LSP-132097-0100_1,1,8.36,0.67,ALEX,"['▁a', 'le', 'x']",3,-132097-0100,"./train-other-500/2552/132097/2552-132097-0100.flac
"
LSP-132862-0040_1,1,2.88,0.6,ELDEST,"['▁e', 'ld', 'est']",3,-132862-0040,"./train-other-500/613/132862/613-132862-0040.flac
"
LSP-287657-0000_1,1,7.99,0.57,AIRY,"['▁a', 'ir', 'y']",3,-287657-0000,"./train-clean-360/8138/287657/8138-287657-0000.flac
"
LSP-132092-0039_1,1,4.23,0.66,PIG,"['▁p', 'i', 'g']",3,-132092-0039,"./train-other-500/104/132092/104-132092-0039.flac
"
LSP-180204-0021_1,1,9.31,0.51,SWIM,"['▁s', 'w', 'im']",3,-180204-0021,"./train-other-500/3598/180204/3598-180204-0021.flac
"
LSP-258292-0006_1,1,14.67,0.55,THITHER,"['▁th', 'it', 'her']",3,-258292-0006,"./train-other-500/8590/258292/8590-258292-0006.flac
"
LSP-285135-0078_1,1,14.74,0.51,TREAD,"['▁t', 're', 'ad']",3,-285135-0078,"./train-clean-360/8592/285135/8592-285135-0078.flac
"
LSP-69607-0009_1,1,2.84,0.5,BURY,"['▁b', 'ur', 'y']",3,-69607-0009,"./train-clean-360/6637/69607/6637-69607-0009.flac
"
LSP-295446-0005_1,1,5.06,0.6,NAIL,"['▁n', 'a', 'il']",3,-295446-0005,"./train-clean-360/8718/295446/8718-295446-0005.flac
"
LSP-121761-0027_1,1,2.65,0.63,JAMIE,"['▁j', 'am', 'ie']",3,-121761-0027,"./train-other-500/228/121761/228-121761-0027.flac
"
LSP-114256-0027_1,1,1.22,0.5,STOOP,"['▁st', 'oo', 'p']",3,-114256-0027,"./train-clean-360/8066/114256/8066-114256-0027.flac
"
LSP-134435-0059_1,1,0.51,0.54,JESSE,"['▁j', 'es', 'se']",3,-134435-0059,"./train-clean-100/1455/134435/1455-134435-0059.flac
"
LSP-137615-0033_1,1,1.24,0.64,LANDED,"['▁l', 'and', 'ed']",3,-137615-0033,"./train-other-500/2361/137615/2361-137615-0033.flac
"
LSP-160188-0093_1,1,4.16,0.74,FREED,"['▁f', 're', 'ed']",3,-160188-0093,"./train-clean-360/2815/160188/2815-160188-0093.flac
"
LSP-254948-0053_1,1,15.43,0.5,GALLANT,"['▁g', 'all', 'ant']",3,-254948-0053,"./train-clean-360/7926/254948/7926-254948-0053.flac
"
LSP-155651-0023_1,1,13.42,0.57,LINING,"['▁l', 'in', 'ing']",3,-155651-0023,"./train-other-500/2374/155651/2374-155651-0023.flac
"
LSP-82991-0017_1,1,4.21,0.5,DUKE,"['▁d', 'u', 'ke']",3,-82991-0017,"./train-clean-100/7148/82991/7148-82991-0017.flac
"
LSP-135621-0003_1,1,9.17,0.56,HIMSELF,"['▁him', 'se', 'lf']",3,-135621-0003,"./train-other-500/1772/135621/1772-135621-0003.flac
"
LSP-130870-0038_1,1,1.42,0.66,CORAL,"['▁c', 'or', 'al']",3,-130870-0038,"./train-clean-360/834/130870/834-130870-0038.flac
"
LSP-164461-0001_1,1,9.8,0.6,APEX,"['▁a', 'pe', 'x']",3,-164461-0001,"./train-clean-360/2162/164461/2162-164461-0001.flac
"
LSP-127083-0062_1,1,8.25,0.51,FRAMED,"['▁fr', 'am', 'ed']",3,-127083-0062,"./train-other-500/3503/127083/3503-127083-0062.flac
"
LSP-125753-0030_1,1,7.17,0.68,TEAR,"['▁t', 'e', 'ar']",3,-125753-0030,"./train-other-500/151/125753/151-125753-0030.flac
"
LSP-302000-0013_1,1,7.54,0.55,SWAY,"['▁s', 'w', 'ay']",3,-302000-0013,"./train-clean-360/4837/302000/4837-302000-0013.flac
"
LSP-182255-0040_1,1,10.28,0.5,MAYOR,"['▁m', 'ay', 'or']",3,-182255-0040,"./train-clean-100/3982/182255/3982-182255-0040.flac
"
LSP-166424-0043_1,1,9.32,0.56,EERY,"['▁e', 'er', 'y']",3,-166424-0043,"./train-clean-100/3486/166424/3486-166424-0043.flac
"
LSP-28247-0021_1,1,5.49,0.72,HEIGHTS,"['▁he', 'ight', 's']",3,-28247-0021,"./train-clean-360/4848/28247/4848-28247-0021.flac
"
LSP-4878-0002_1,1,15.12,0.57,COVER,"['▁c', 'o', 'ver']",3,-4878-0002,"./train-other-500/4015/4878/4015-4878-0002.flac
"
LSP-131276-0029_1,1,6.11,0.61,LIDS,"['▁l', 'id', 's']",3,-131276-0029,"./train-clean-360/225/131276/225-131276-0029.flac
"
LSP-64286-0011_1,1,5.28,0.5,CURE,"['▁c', 'u', 're']",3,-64286-0011,"./train-other-500/6689/64286/6689-64286-0011.flac
"
LSP-169291-0057_1,1,2.29,0.61,DONATION,"['▁d', 'on', 'ation']",3,-169291-0057,"./train-clean-360/3258/169291/3258-169291-0057.flac
"
LSP-160947-0059_1,1,13.53,0.5,BRING,"['▁b', 'r', 'ing']",3,-160947-0059,"./train-other-500/2588/160947/2588-160947-0059.flac
"
LSP-168609-0010_1,1,1.1,0.64,AIRS,"['▁a', 'ir', 's']",3,-168609-0010,"./train-other-500/3656/168609/3656-168609-0010.flac
"
LSP-152158-0045_1,1,10.4,0.56,ITSELF,"['▁it', 'se', 'lf']",3,-152158-0045,"./train-other-500/2380/152158/2380-152158-0045.flac
"
LSP-122857-0029_1,1,4.67,0.59,ANNE,"['▁an', 'n', 'e']",3,-122857-0029,"./train-other-500/202/122857/202-122857-0029.flac
"
LSP-1054-0003_1,1,5.22,0.63,LATEST,"['▁l', 'at', 'est']",3,-1054-0003,"./train-other-500/1298/1054/1298-1054-0003.flac
"
LSP-279775-0060_1,1,7.0,0.55,SKEIN,"['▁s', 'ke', 'in']",3,-279775-0060,"./train-clean-360/8329/279775/8329-279775-0060.flac
"
LSP-141718-0101_1,1,1.16,0.66,ANTI,"['▁an', 't', 'i']",3,-141718-0101,"./train-other-500/1572/141718/1572-141718-0101.flac
"
LSP-7587-0070_1,1,10.84,0.59,CONVEY,"['▁con', 've', 'y']",3,-7587-0070,"./train-other-500/2988/7587/2988-7587-0070.flac
"
LSP-169291-0048_1,1,11.11,0.57,REPEAT,"['▁re', 'pe', 'at']",3,-169291-0048,"./train-clean-360/3258/169291/3258-169291-0048.flac
"
LSP-149880-0038_1,1,3.23,0.55,DRIVE,"['▁d', 'ri', 've']",3,-149880-0038,"./train-clean-360/2167/149880/2167-149880-0038.flac
"
LSP-280376-0073_1,1,0.39,0.51,RUSH,"['▁r', 'us', 'h']",3,-280376-0073,"./train-other-500/8543/280376/8543-280376-0073.flac
"
LSP-20044-0009_1,1,12.44,0.52,LEAD,"['▁l', 'e', 'ad']",3,-20044-0009,"./train-other-500/3465/20044/3465-20044-0009.flac
"
LSP-133227-0004_1,1,10.75,0.96,HIMSELF,"['▁him', 'se', 'lf']",3,-133227-0004,"./train-clean-360/224/133227/224-133227-0004.flac
"
LSP-26485-0034_1,1,4.66,0.5,GRANT,"['▁g', 'r', 'ant']",3,-26485-0034,"./train-other-500/4836/26485/4836-26485-0034.flac
"
LSP-273145-0035_1,1,5.5,0.56,OVAL,"['▁o', 'v', 'al']",3,-273145-0035,"./train-other-500/8012/273145/8012-273145-0035.flac
"
LSP-109872-0015_1,1,4.31,0.5,PLIGHT,"['▁p', 'l', 'ight']",3,-109872-0015,"./train-other-500/7839/109872/7839-109872-0015.flac
"
LSP-150894-0043_1,1,8.55,0.52,WOOD,"['▁w', 'oo', 'd']",3,-150894-0043,"./train-other-500/2195/150894/2195-150894-0043.flac
"
LSP-276748-0029_1,1,0.78,0.63,TAX,"['▁t', 'a', 'x']",3,-276748-0029,"./train-other-500/8322/276748/8322-276748-0029.flac
"
LSP-147159-0038_1,1,5.18,0.5,CHAP,"['▁ch', 'a', 'p']",3,-147159-0038,"./train-clean-360/2882/147159/2882-147159-0038.flac
"
LSP-126735-0005_1,1,5.53,0.5,SOLELY,"['▁so', 'le', 'ly']",3,-126735-0005,"./train-other-500/779/126735/779-126735-0005.flac
"
LSP-135909-0109_1,1,2.14,0.5,JEW,"['▁j', 'e', 'w']",3,-135909-0109,"./train-other-500/2284/135909/2284-135909-0109.flac
"
LSP-240992-0015_1,1,2.25,0.54,INTENT,"['▁in', 't', 'ent']",3,-240992-0015,"./train-clean-360/8396/240992/8396-240992-0015.flac
"
LSP-96667-0013_1,1,5.64,0.67,CARES,"['▁c', 'a', 'res']",3,-96667-0013,"./train-other-500/7649/96667/7649-96667-0013.flac
"
LSP-29084-0011_1,1,0.11,0.6,STARRED,"['▁st', 'ar', 'red']",3,-29084-0011,"./train-other-500/4423/29084/4423-29084-0011.flac
"
LSP-279233-0011_1,1,7.56,0.5,CROP,"['▁c', 'ro', 'p']",3,-279233-0011,"./train-clean-360/8075/279233/8075-279233-0011.flac
"
LSP-134363-0025_1,1,7.99,0.53,PENCE,"['▁p', 'en', 'ce']",3,-134363-0025,"./train-other-500/969/134363/969-134363-0025.flac
"
LSP-72311-0075_1,1,3.41,0.52,LEAN,"['▁l', 'e', 'an']",3,-72311-0075,"./train-clean-360/6673/72311/6673-72311-0075.flac
"
LSP-7597-0048_1,1,12.04,0.57,FIEND,"['▁f', 'ie', 'nd']",3,-7597-0048,"./train-other-500/3394/7597/3394-7597-0048.flac
"
LSP-170207-0023_1,1,9.99,0.54,BEARDS,"['▁be', 'ard', 's']",3,-170207-0023,"./train-other-500/3290/170207/3290-170207-0023.flac
"
LSP-109662-0007_1,1,3.03,0.74,STROVE,"['▁st', 'ro', 've']",3,-109662-0007,"./train-clean-360/7881/109662/7881-109662-0007.flac
"
LSP-121535-0054_1,1,6.07,0.58,FILTH,"['▁f', 'il', 'th']",3,-121535-0054,"./train-other-500/255/121535/255-121535-0054.flac
"
LSP-156154-0018_1,1,12.09,0.54,CREST,"['▁c', 're', 'st']",3,-156154-0018,"./train-clean-360/2499/156154/2499-156154-0018.flac
"
LSP-121535-0022_1,1,6.41,0.55,SHIELD,"['▁sh', 'ie', 'ld']",3,-121535-0022,"./train-other-500/255/121535/255-121535-0022.flac
"
LSP-88748-0034_1,1,12.83,0.61,SORELY,"['▁so', 're', 'ly']",3,-88748-0034,"./train-clean-360/7139/88748/7139-88748-0034.flac
"
LSP-11550-0012_1,1,2.25,0.52,PALER,"['▁p', 'al', 'er']",3,-11550-0012,"./train-clean-100/4160/11550/4160-11550-0012.flac
"
LSP-52137-0057_1,1,1.05,0.58,SHOOT,"['▁sh', 'o', 'ot']",3,-52137-0057,"./train-other-500/5781/52137/5781-52137-0057.flac
"
LSP-133273-0077_1,1,8.79,0.75,ITSELF,"['▁it', 'se', 'lf']",3,-133273-0077,"./train-clean-360/1487/133273/1487-133273-0077.flac
"
LSP-128761-0032_1,1,4.26,0.67,BEREA,"['▁be', 're', 'a']",3,-128761-0032,"./train-clean-360/359/128761/359-128761-0032.flac
"
LSP-134308-0037_1,1,1.98,0.97,SIEGE,"['▁s', 'ie', 'ge']",3,-134308-0037,"./train-other-500/690/134308/690-134308-0037.flac
"
LSP-1805-0014_1,1,9.79,0.56,RATS,"['▁r', 'at', 's']",3,-1805-0014,"./train-other-500/4520/1805/4520-1805-0014.flac
"
LSP-164911-0023_1,1,6.49,0.5,OMAR,"['▁o', 'm', 'ar']",3,-164911-0023,"./train-other-500/3606/164911/3606-164911-0023.flac
"
LSP-105212-0009_1,1,0.37,0.55,JOLY,"['▁j', 'o', 'ly']",3,-105212-0009,"./train-other-500/6402/105212/6402-105212-0009.flac
"
LSP-60774-0039_1,1,3.18,0.57,SLEW,"['▁s', 'le', 'w']",3,-60774-0039,"./train-clean-360/6494/60774/6494-60774-0039.flac
"
LSP-130492-0018_1,1,11.26,0.54,BESET,"['▁b', 'es', 'et']",3,-130492-0018,"./train-clean-360/1382/130492/1382-130492-0018.flac
"
LSP-131722-0102_1,1,12.61,0.56,CASH,"['▁c', 'as', 'h']",3,-131722-0102,"./train-clean-360/2774/131722/2774-131722-0102.flac
"
LSP-205002-0031_1,1,5.97,0.53,ASSENT,"['▁as', 's', 'ent']",3,-205002-0031,"./train-other-500/5350/205002/5350-205002-0031.flac
"
LSP-73329-0071_1,1,4.89,0.65,STAINS,"['▁st', 'ain', 's']",3,-73329-0071,"./train-other-500/6358/73329/6358-73329-0071.flac
"
LSP-89651-0008_1,1,1.26,0.66,SETS,"['▁s', 'et', 's']",3,-89651-0008,"./train-other-500/7433/89651/7433-89651-0008.flac
"
LSP-76574-0073_1,1,13.52,0.65,TILES,"['▁t', 'il', 'es']",3,-76574-0073,"./train-clean-360/6509/76574/6509-76574-0073.flac
"
LSP-35680-0000_1,1,3.61,0.53,BIRTH,"['▁b', 'ir', 'th']",3,-35680-0000,"./train-other-500/1085/35680/1085-35680-0000.flac
"
LSP-70845-0056_1,1,1.73,0.5,FORMAL,"['▁for', 'm', 'al']",3,-70845-0056,"./train-other-500/6912/70845/6912-70845-0056.flac
"
LSP-117382-0083_1,1,1.95,0.59,TESTED,"['▁t', 'est', 'ed']",3,-117382-0083,"./train-clean-360/8195/117382/8195-117382-0083.flac
"
LSP-140040-0009_1,1,3.42,0.55,PAIL,"['▁p', 'a', 'il']",3,-140040-0009,"./train-clean-360/1498/140040/1498-140040-0009.flac
"
LSP-101289-0038_1,1,8.1,0.55,PAIL,"['▁p', 'a', 'il']",3,-101289-0038,"./train-clean-360/7553/101289/7553-101289-0038.flac
"
LSP-127691-0016_1,1,11.72,0.56,WALLOW,"['▁w', 'all', 'ow']",3,-127691-0016,"./train-clean-360/606/127691/606-127691-0016.flac
"
LSP-11515-0013_1,1,4.43,0.55,DOMES,"['▁d', 'om', 'es']",3,-11515-0013,"./train-other-500/4085/11515/4085-11515-0013.flac
"
LSP-163726-0057_1,1,4.13,0.53,BEFALL,"['▁be', 'f', 'all']",3,-163726-0057,"./train-clean-360/3105/163726/3105-163726-0057.flac
"
LSP-14124-0020_1,1,6.98,0.6,REVERIE,"['▁re', 'ver', 'ie']",3,-14124-0020,"./train-other-500/4910/14124/4910-14124-0020.flac
"
LSP-86039-0005_1,1,10.32,0.51,BUSY,"['▁b', 'us', 'y']",3,-86039-0005,"./train-clean-360/2758/86039/2758-86039-0005.flac
"
LSP-22232-0014_1,1,7.31,0.55,MILD,"['▁m', 'i', 'ld']",3,-22232-0014,"./train-other-500/4344/22232/4344-22232-0014.flac
"
LSP-142315-0000_1,1,12.89,0.59,SLEET,"['▁s', 'le', 'et']",3,-142315-0000,"./train-other-500/1715/142315/1715-142315-0000.flac
"
LSP-102415-0034_1,1,2.1,0.56,RANCH,"['▁r', 'an', 'ch']",3,-102415-0034,"./train-other-500/3934/102415/3934-102415-0034.flac
"
LSP-97084-0036_1,1,12.51,0.68,SINSE,"['▁s', 'in', 'se']",3,-97084-0036,"./train-other-500/6733/97084/6733-97084-0036.flac
"
LSP-134775-0083_1,1,9.91,0.56,HIMSELF,"['▁him', 'se', 'lf']",3,-134775-0083,"./train-other-500/1124/134775/1124-134775-0083.flac
"
LSP-130898-0062_1,1,0.63,0.5,CABLE,"['▁c', 'a', 'ble']",3,-130898-0062,"./train-clean-100/839/130898/839-130898-0062.flac
"
LSP-132826-0066_1,1,14.14,0.67,CARO,"['▁c', 'ar', 'o']",3,-132826-0066,"./train-other-500/1665/132826/1665-132826-0066.flac
"
LSP-28304-0008_1,1,1.2,0.52,FORGOT,"['▁for', 'g', 'ot']",3,-28304-0008,"./train-other-500/5132/28304/5132-28304-0008.flac
"
LSP-162253-0007_1,1,4.17,0.55,PALLID,"['▁p', 'all', 'id']",3,-162253-0007,"./train-clean-360/2397/162253/2397-162253-0007.flac
"
LSP-18034-0033_1,1,5.64,0.61,DOORS,"['▁do', 'or', 's']",3,-18034-0033,"./train-other-500/4379/18034/4379-18034-0033.flac
"
LSP-38108-0014_1,1,8.92,0.58,OLDER,"['▁o', 'ld', 'er']",3,-38108-0014,"./train-other-500/5077/38108/5077-38108-0014.flac
"
LSP-124443-0021_1,1,5.59,0.56,ASSENT,"['▁as', 's', 'ent']",3,-124443-0021,"./train-other-500/727/124443/727-124443-0021.flac
"
LSP-130550-0030_1,1,6.67,0.61,MOOD,"['▁m', 'oo', 'd']",3,-130550-0030,"./train-clean-100/1447/130550/1447-130550-0030.flac
"
LSP-119902-0037_1,1,13.35,0.69,RATIONING,"['▁r', 'ation', 'ing']",3,-119902-0037,"./train-clean-100/8051/119902/8051-119902-0037.flac
"
LSP-10766-0056_1,1,5.43,0.61,RECALL,"['▁re', 'c', 'all']",3,-10766-0056,"./train-other-500/5355/10766/5355-10766-0056.flac
"
